 18304	Flavobacterium cerinum
 18305	Flavobacterium cheniae
 18306	Flavobacterium cheongpyeongense
 18307	Flavobacterium chilense
 18308	Flavobacterium chungangense
 18309	Flavobacterium circumlabens
 18310	Flavobacterium collinsii
 18311	Flavobacterium collinsii_A
 18312	Flavobacterium columnare
 18313	Flavobacterium columnare_A
 18314	Flavobacterium columnare_C
 18315	Flavobacterium columnare_D
 18316	Flavobacterium commune
 18317	Flavobacterium crassostreae
 18318	Flavobacterium croceum
 18319	Flavobacterium crocinum
 18320	Flavobacterium cucumis
 18321	Flavobacterium cupreum
 18322	Flavobacterium cutihirudinis
 18323	Flavobacterium cyanobacteriorum
 18324	Flavobacterium daejeonense
 18325	Flavobacterium daemonense
 18326	Flavobacterium dankookense
 18327	Flavobacterium defluvii
 18328	Flavobacterium degerlachei
 18329	Flavobacterium denitrificans
 18330	Flavobacterium dinanensis
 18331	Flavobacterium endophyticum
 18332	Flavobacterium enshiense
 18333	Flavobacterium faecale
 18334	Flavobacterium filum
 18335	Flavobacterium flevense
 18336	Flavobacterium fluviatile
 18337	Flavobacterium fluvii
 18338	Flavobacterium foetidum
 18339	Flavobacterium fontis
 18340	Flavobacterium franklandianum
 18341	Flavobacterium frigidarium
 18342	Flavobacterium frigidimaris
 18343	Flavobacterium frigoris
 18344	Flavobacterium frigoris_A
 18345	Flavobacterium fryxellicola
 18346	Flavobacterium gawalongense
 18347	Flavobacterium gelidilacus
 18348	Flavobacterium gillisiae
 18349	Flavobacterium gilvum
 18350	Flavobacterium ginsenosidimutans
 18351	Flavobacterium glaciei
 18352	Flavobacterium glycines
 18353	Flavobacterium granuli
 18354	Flavobacterium guanonis
 18355	Flavobacterium haoranii
 18356	Flavobacterium haoranii_A
 18357	Flavobacterium hercynium
 18358	Flavobacterium hibernum
 18359	Flavobacterium hiemivividum
 18360	Flavobacterium humi
 18361	Flavobacterium hydatis
 18362	Flavobacterium hydrophilum
 18363	Flavobacterium indicum
 18364	Flavobacterium indicum_A
 18365	Flavobacterium injenense
 18366	Flavobacterium jejuense
 18367	Flavobacterium johnsoniae
 18368	Flavobacterium johnsoniae_A
 18369	Flavobacterium kayseriense
 18370	Flavobacterium kingsejongi
 18371	Flavobacterium lacus
 18372	Flavobacterium laiguense
 18373	Flavobacterium limi
 18374	Flavobacterium limicola
 18375	Flavobacterium limnosediminis
 18376	Flavobacterium lindanitolerans
 18377	Flavobacterium lotistagni
 18378	Flavobacterium luteum
 18379	Flavobacterium lutivivi
 18380	Flavobacterium macacae
 18381	Flavobacterium macrobrachii
 18382	Flavobacterium magnum
 18383	Flavobacterium marinum
 18384	Flavobacterium marinum_A
 18385	Flavobacterium microcysteis
 18386	Flavobacterium micromati
 18387	Flavobacterium nackdongense
 18388	Flavobacterium nitrogenifigens
 18389	Flavobacterium noncentrifugens
 18390	Flavobacterium notoginsengisoli
 18391	Flavobacterium odoratimimum
 18392	Flavobacterium odoratum
 18393	Flavobacterium odoratum_A
 18394	Flavobacterium omnivorum
 18395	Flavobacterium oncorhynchi
 18396	Flavobacterium orientale
 18397	Flavobacterium pallidum
 18398	Flavobacterium palustre
 18399	Flavobacterium pectinovorum
 18400	Flavobacterium pectinovorum_A
 18401	Flavobacterium pelagicum
 18402	Flavobacterium petrolei
 18403	Flavobacterium phaeum
 18404	Flavobacterium phaeum_A
 18405	Flavobacterium phragmitis
 18406	Flavobacterium phycosphaerae
 18407	Flavobacterium piscinae
 18408	Flavobacterium piscis
 18409	Flavobacterium plurextorum
 18410	Flavobacterium pokkalii
 18411	Flavobacterium profundi
 18412	Flavobacterium psychrolimnae
 18413	Flavobacterium psychrophilum
 18414	Flavobacterium psychrophilum_A
 18415	Flavobacterium psychrophilum_B
 18416	Flavobacterium psychroterrae
 18417	Flavobacterium psychrotolerans
 18418	Flavobacterium rakeshii
 18419	Flavobacterium reichenbachii
 18420	Flavobacterium resistens
 18421	Flavobacterium rivuli
 18422	Flavobacterium saccharophilum
 18423	Flavobacterium saliperosum
 18424	Flavobacterium sandaracinum
 18425	Flavobacterium sangjuense
 18426	Flavobacterium sasangense
 18427	Flavobacterium sediminis
 18428	Flavobacterium segetis
 18429	Flavobacterium seoulense
 18430	Flavobacterium sharifuzzamanii
 18431	Flavobacterium silvisoli
 18432	Flavobacterium sinopsychrotolerans
 18433	Flavobacterium soli
 18434	Flavobacterium soyangense
 18435	Flavobacterium sp000169355
 18436	Flavobacterium sp000264055
 18437	Flavobacterium sp000282055
 18438	Flavobacterium sp000426145
 18439	Flavobacterium sp000439025
 18440	Flavobacterium sp000708595
 18441	Flavobacterium sp000744835
 18442	Flavobacterium sp000745775
 18443	Flavobacterium sp000812945
 18444	Flavobacterium sp000813005
 18445	Flavobacterium sp000967805
 18446	Flavobacterium sp001027725
 18447	Flavobacterium sp001422725
 18448	Flavobacterium sp001427905
 18449	Flavobacterium sp001428525
 18450	Flavobacterium sp001429295
 18451	Flavobacterium sp001429765
 18452	Flavobacterium sp001464475
 18453	Flavobacterium sp001507425
 18454	Flavobacterium sp001529295
 18455	Flavobacterium sp001800905
 18456	Flavobacterium sp001800945
 18457	Flavobacterium sp001874325
 18458	Flavobacterium sp001898245
 18459	Flavobacterium sp001975985
 18460	Flavobacterium sp002001005
 18461	Flavobacterium sp002150205
 18462	Flavobacterium sp002210235
 18463	Flavobacterium sp002256285
 18464	Flavobacterium sp002256385
 18465	Flavobacterium sp002280815
 18466	Flavobacterium sp002286775
 18467	Flavobacterium sp002296885
 18468	Flavobacterium sp002303885
 18469	Flavobacterium sp002304005
 18470	Flavobacterium sp002320285
 18471	Flavobacterium sp002352205
 18472	Flavobacterium sp002360925
 18473	Flavobacterium sp002382495
 18474	Flavobacterium sp002399805
 18475	Flavobacterium sp002413745
 18476	Flavobacterium sp002421645
 18477	Flavobacterium sp002422095
 18478	Flavobacterium sp002428305
 18479	Flavobacterium sp002454195
 18480	Flavobacterium sp002482885
 18481	Flavobacterium sp002482945
 18482	Flavobacterium sp002482975
 18483	Flavobacterium sp002483285
 18484	Flavobacterium sp002483315
 18485	Flavobacterium sp002714575
 18486	Flavobacterium sp002715085
 18487	Flavobacterium sp002737105
 18488	Flavobacterium sp002754195
 18489	Flavobacterium sp002754315
 18490	Flavobacterium sp002786385
 18491	Flavobacterium sp002797935
 18492	Flavobacterium sp002813295
 18493	Flavobacterium sp002836475
 18494	Flavobacterium sp002862755
 18495	Flavobacterium sp002862805
 18496	Flavobacterium sp003096795
 18497	Flavobacterium sp003105115
 18498	Flavobacterium sp003217415
 18499	Flavobacterium sp003312915
 18500	Flavobacterium sp003350375
 18501	Flavobacterium sp003403075
 18502	Flavobacterium sp003449615
 18503	Flavobacterium sp003497625
 18504	Flavobacterium sp003525665
 18505	Flavobacterium sp003634825
 18506	Flavobacterium sp003668995
 18507	Flavobacterium sp003688345
 18508	Flavobacterium sp003946915
 18509	Flavobacterium sp003963025
 18510	Flavobacterium sp003968755
 18511	Flavobacterium sp004119495
 18512	Flavobacterium sp004122105
 18513	Flavobacterium sp004122165
 18514	Flavobacterium sp004151275
 18515	Flavobacterium sp004211145
 18516	Flavobacterium sp004293045
 18517	Flavobacterium sp004293165
 18518	Flavobacterium sp004295795
 18519	Flavobacterium sp004303025
 18520	Flavobacterium sp004339525
 18521	Flavobacterium sp004349195
 18522	Flavobacterium sp004349315
 18523	Flavobacterium sp004362015
 18524	Flavobacterium sp004362055
 18525	Flavobacterium sp004368785
 18526	Flavobacterium sp004634195
 18527	Flavobacterium sp004801375
 18528	Flavobacterium sp004959765
 18529	Flavobacterium sp005792865
 18530	Flavobacterium sp006491645
 18531	Flavobacterium sp007097145
 18532	Flavobacterium sp007097245
 18533	Flavobacterium sp007097385
 18534	Flavobacterium sp007109225
 18535	Flavobacterium sp009495755
 18536	Flavobacterium sp009664855
 18537	Flavobacterium sp009674775
 18538	Flavobacterium sp009693635
 18539	Flavobacterium sp009707955
 18540	Flavobacterium sp009711135
 18541	Flavobacterium sp009711165
 18542	Flavobacterium sp009764685
 18543	Flavobacterium sp009789235
 18544	Flavobacterium sp009792295
 18545	Flavobacterium sp009826935
 18546	Flavobacterium sp009826975
 18547	Flavobacterium sp009848495
 18548	Flavobacterium sp009915155
 18549	Flavobacterium sp009926065
 18550	Flavobacterium sp010365135
 18551	Flavobacterium sp011392115
 18552	Flavobacterium sp011742145
 18553	Flavobacterium sp011751075
 18554	Flavobacterium sp012032075
 18555	Flavobacterium sp012270005
 18556	Flavobacterium sp012837155
 18557	Flavobacterium sp012911565
 18558	Flavobacterium sp012911605
 18559	Flavobacterium sp012932585
 18560	Flavobacterium sp013072765
 18561	Flavobacterium sp013294005
 18562	Flavobacterium sp013294025
 18563	Flavobacterium sp013298525
 18564	Flavobacterium sp013388355
 18565	Flavobacterium sp013389595
 18566	Flavobacterium sp013822155
 18567	Flavobacterium sp013823965
 18568	Flavobacterium sp013874595
 18569	Flavobacterium sp014145635
 18570	Flavobacterium sp014145665
 18571	Flavobacterium sp014281985
 18572	Flavobacterium sp014305155
 18573	Flavobacterium sp014377455
 18574	Flavobacterium sp014378065
 18575	Flavobacterium sp014379405
 18576	Flavobacterium sp014748335
 18577	Flavobacterium sp014763515
 18578	Flavobacterium sp014844035
 18579	Flavobacterium sp015182285
 18580	Flavobacterium sp015234525
 18581	Flavobacterium sp015351475
 18582	Flavobacterium sp015351595
 18583	Flavobacterium sp015478765
 18584	Flavobacterium sp015594725
 18585	Flavobacterium sp015752255
 18586	Flavobacterium sp016522065
 18587	Flavobacterium sp016714905
 18588	Flavobacterium sp016718345
 18589	Flavobacterium sp016721735
 18590	Flavobacterium sp016735615
 18591	Flavobacterium sp016787805
 18592	Flavobacterium sp017302935
 18593	Flavobacterium sp017303755
 18594	Flavobacterium sp017352115
 18595	Flavobacterium sp017744675
 18596	Flavobacterium sp017833415
 18597	Flavobacterium sp017833855
 18598	Flavobacterium sp017875765
 18599	Flavobacterium sp017948595
 18600	Flavobacterium sp017983975
 18601	Flavobacterium sp017984035
 18602	Flavobacterium sp017984495
 18603	Flavobacterium sp017984835
 18604	Flavobacterium sp017985075
 18605	Flavobacterium sp017987725
 18606	Flavobacterium sp017988155
 18607	Flavobacterium sp017989775
 18608	Flavobacterium sp017995345
 18609	Flavobacterium sp017997335
 18610	Flavobacterium sp018062725
 18611	Flavobacterium sp018065745
 18612	Flavobacterium sp018069925
 18613	Flavobacterium sp018267095
 18614	Flavobacterium sp018335925
 18615	Flavobacterium sp018384465
 18616	Flavobacterium sp018401995
 18617	Flavobacterium sp018413465
 18618	Flavobacterium sp018883065
 18619	Flavobacterium sp019105125
 18620	Flavobacterium sp900129795
 18621	Flavobacterium sp902506265
 18622	Flavobacterium sp902506345
 18623	Flavobacterium sp903469665
 18624	Flavobacterium sp903819815
 18625	Flavobacterium sp903824755
 18626	Flavobacterium sp903837025
 18627	Flavobacterium sp903838055
 18628	Flavobacterium sp903839195
 18629	Flavobacterium sp903842575
 18630	Flavobacterium sp903861155
 18631	Flavobacterium sp903879645
 18632	Flavobacterium sp903879875
 18633	Flavobacterium sp903888655
 18634	Flavobacterium sp903889745
 18635	Flavobacterium sp903902795
 18636	Flavobacterium sp903913315
 18637	Flavobacterium sp903920835
 18638	Flavobacterium suaedae
 18639	Flavobacterium subsaxonicum
 18640	Flavobacterium succinicans
 18641	Flavobacterium succinicans_A
 18642	Flavobacterium sufflavum
 18643	Flavobacterium suncheonense
 18644	Flavobacterium swingsii
 18645	Flavobacterium tangerinum
 18646	Flavobacterium tegetincola
 18647	Flavobacterium terrae
 18648	Flavobacterium terrigena
 18649	Flavobacterium tiangeerense
 18650	Flavobacterium tibetense
 18651	Flavobacterium tistrianum
 18652	Flavobacterium tructae
 18653	Flavobacterium turcicum
 18654	Flavobacterium ummariense
 18655	Flavobacterium undicola
 18656	Flavobacterium urocaniciphilum
 18657	Flavobacterium urumqiense
 18658	Flavobacterium viscosum
 18659	Flavobacterium weaverense
 18660	Flavobacterium xanthum
 18661	Flavobacterium xinjiangense
 18662	Flavobacterium xueshanense
 18663	Flavobacterium zhairuonense
 18664	Flavonifractor avicola
 18665	Flavonifractor avistercoris
 18666	Flavonifractor intestinigallinarum
 18667	Flavonifractor massiliensis_A
 18668	Flavonifractor merdavium
 18669	Flavonifractor phocaeensis_A
 18670	Flavonifractor plautii
 18671	Flavonifractor sp002159265
 18672	Flavonifractor sp002159455
 18673	Flavonifractor sp017811815
 18674	Flectobacillus major
 18675	Flectobacillus sp002270355
 18676	Flectobacillus sp009905545
 18677	Flectobacillus sp013298025
 18678	Flemingibacterium merdigallinarum
 18679	Flemingibacterium sp015064195
 18680	Flemingibacterium sp017407885
 18681	Flemingibacterium sp017466685
 18682	Flemingibacterium sp017472255
 18683	Flemingibacterium sp017482055
 18684	Flemingibacterium sp900546315
 18685	Flemingibacterium sp902766575
 18686	Flemingibacterium sp904501985
 18687	Flexibacter flexilis
 18688	Flexilinea flocculi
 18689	Flexilinea sp001717545
 18690	Flexilinea sp002329625
 18691	Flexilinea sp002407845
 18692	Flexilinea sp012799995
 18693	Flexilinea sp017417055
 18694	Flexilinea sp017432685
 18695	Flexilinea sp902774215
 18696	Flexilinea sp902786265
 18697	Flexilinea sp902791025
 18698	Flexilinea sp902795255
 18699	Flexistipes sinusarabici
 18700	Flexistipes sp002338145
 18701	Flexithrix dorotheae
 18702	Flexivirga aerilata
 18703	Flexivirga caeni
 18704	Flexivirga endophytica
 18705	Flexivirga oryzae
 18706	Floccifex porci
 18707	Floccifex sp018065105
 18708	Flocculibacter collagenilyticus
 18709	Floricoccus penangensis
 18710	Floricoccus tropicus
 18711	FLUQ01 sp900079685
 18712	Fluviibacterium aquatile
 18713	Fluviibacterium sp002119405
 18714	Fluviibacterium sp003172915
 18715	Fluviibacterium sp003254465
 18716	Fluviibacterium sp014901205
 18717	Fluviibacter phosphoraccumulans
 18718	Fluviibacter sp018883265
 18719	Fluviibacter sp018883385
 18720	Fluviibacter sp903870055
 18721	Fluviicoccus keumensis
 18722	Fluviicola amylolytica
 18723	Fluviicola chungangensis
 18724	Fluviicola riflensis
 18725	Fluviicola sp002432085
 18726	Fluviicola sp002432565
 18727	Fluviicola sp002483265
 18728	Fluviicola sp017983675
 18729	Fluviicola sp902168135
 18730	Fluviicola taffensis
 18731	FMMP01 sp900095725
 18732	Fodinibius halophilus
 18733	Fodinibius salinus
 18734	Fodinibius saliphilus
 18735	Fodinibius sp002287075
 18736	Fodinicola acaciae
 18737	Fodinicola feengrottensis
 18738	Fodinicurvata fenggangensis
 18739	Fodinicurvata sediminis
 18740	Foetidibacter luteolus
 18741	Fokinia solitaria
 18742	Fonsibacter lacus_A
 18743	Fonsibacter sp000371745
 18744	Fonsibacter sp000371845
 18745	Fonsibacter sp000419465
 18746	Fonsibacter sp000510845
 18747	Fonsibacter sp009693745
 18748	Fonsibacter sp016882185
 18749	Fonsibacter sp016882225
 18750	Fonsibacter sp018658635
 18751	Fonsibacter sp018882565
 18752	Fonsibacter sp903869725
 18753	Fonsibacter ubiquis
 18754	Fonticella tunisiensis
 18755	Fontimonas thermophila
 18756	Formimonas warabiya
 18757	Formivibrio citricus
 18758	Formivibrio sp018261735
 18759	Formosa agariphila
 18760	Formosa algae
 18761	Formosa haliotis
 18762	Formosa sediminum
 18763	Formosa sp009796865
 18764	Formosimonas limnophila
 18765	Formosimonas sp017495165
 18766	Forterrea multitransposorum
 18767	Fortiea contorta
 18768	Fortiea sp000316575
 18769	Fournierella excrementavium
 18770	Fournierella excrementigallinarum
 18771	Fournierella massiliensis
 18772	Fournierella merdavium
 18773	Fournierella merdigallinarum
 18774	Fournierella merdipullorum
 18775	Fournierella pullicola
 18776	Fournierella pullistercoris
 18777	Fournierella sp002159185
 18778	Fournierella sp002160145
 18779	Fournierella sp002161595
 18780	Fournierella sp900543285
 18781	Frackibacter sp900114655
 18782	Francisella_A adeliensis
 18783	Francisella halioticida
 18784	Francisella hispaniensis
 18785	Francisella noatunensis
 18786	Francisella opportunistica
 18787	Francisella orientalis
 18788	Francisella persica
 18789	Francisella philomiragia
 18790	Francisella salimarina
 18791	Francisella sp000764555
 18792	Francisella sp002095075
 18793	Francisella sp008711465
 18794	Francisella sp012224145
 18795	Francisella tularensis
 18796	Francisella uliginis
 18797	Franconibacter helveticus
 18798	Franconibacter pulveris
 18799	Frankia alni
 18800	Frankia asymbiotica
 18801	Frankia californiensis
 18802	Frankia canadensis
 18803	Frankia casuarinae
 18804	Frankia coriariae
 18805	Frankia discariae
 18806	Frankia elaeagni
 18807	Frankia inefficax
 18808	Frankia irregularis
 18809	Frankia nodulisporulans
 18810	Frankia saprophytica
 18811	Frankia soli
 18812	Frankia sp000177675
 18813	Frankia sp000262465
 18814	Frankia sp000966285
 18815	Frankia sp001636565
 18816	Frankia sp001854655
 18817	Frankia sp001854805
 18818	Frankia sp016786325
 18819	Frankia sp016786355
 18820	Frankia sp902806485
 18821	Frankia torreyi
 18822	Frateuria_A sp001428405
 18823	Frateuria_A sp013362045
 18824	Frateuria_A sp017837635
 18825	Frateuria_A terrea
 18826	Frateuria aurantia
 18827	Frateuria_B defendens
 18828	Frederiksenia canicola
 18829	Frederiksenia sp011455275
 18830	Fredinandcohnia humi
 18831	Fredinandcohnia onubensis
 18832	Fredinandcohnia onubensis_A
 18833	Fredinandcohnia sinesaloumensis
 18834	Fredinandcohnia sp003400205
 18835	Fredinandcohnia timonensis
 18836	Fredinandcohnia timonensis_A
 18837	Fretibacterium fastidiosum
 18838	Fretibacterium sp016280565
 18839	Fretibacterium sp017394925
 18840	Fretibacterium sp017405525
 18841	Fretibacterium sp017417365
 18842	Fretibacterium sp017427625
 18843	Fretibacterium sp017439345
 18844	Fretibacterium sp017443945
 18845	Fretibacterium sp017443985
 18846	Fretibacterium sp017444345
 18847	Fretibacterium sp017445205
 18848	Fretibacterium sp017445405
 18849	Fretibacterium sp017446055
 18850	Fretibacterium sp017446645
 18851	Fretibacterium sp017447325
 18852	Fretibacterium sp017448375
 18853	Fretibacterium sp017448685
 18854	Fretibacterium sp017448795
 18855	Fretibacterium sp017449135
 18856	Fretibacterium sp017449415
 18857	Fretibacterium sp017450125
 18858	Fretibacterium sp017450825
 18859	Fretibacterium sp017451025
 18860	Fretibacterium sp017454625
 18861	Fretibacterium sp017455085
 18862	Fretibacterium sp017458545
 18863	Fretibacterium sp017470485
 18864	Fretibacterium sp017470785
 18865	Fretibacterium sp017475805
 18866	Fretibacterium sp017476945
 18867	Fretibacterium sp017540085
 18868	Fretibacterium sp905233215
 18869	Fretibacterium sp905233295
 18870	Fretibacterium sp905233335
 18871	Fretibacterium sp905233455
 18872	Fretibacterium sp905233515
 18873	Fretibacterium sp905233525
 18874	Fretibacterium sp905233565
 18875	Fretibacterium sp905233645
 18876	Fretibacterium sp905233725
 18877	Fretibacterium sp905234075
 18878	Fretibacterium sp905234205
 18879	Fretibacterium sp905235395
 18880	Fretibacterium sp905235735
 18881	Fretibacterium sp905236605
 18882	FREY01 sp900143635
 18883	Friedmanniella_A endophytica
 18884	Friedmanniella antarctica
 18885	Friedmanniella capsulata
 18886	Friedmanniella flava
 18887	Friedmanniella luteola
 18888	Friedmanniella sagamiharensis
 18889	Friedmanniella spumicola
 18890	Frigidibacter albus
 18891	Frigidibacter mobilis
 18892	Frigidibacter sp002423245
 18893	Frigidibacter sp003993775
 18894	Frigididesulfovibrio_A litoralis
 18895	Frigididesulfovibrio cuneatus
 18896	Frigididesulfovibrio sp002293605
 18897	Frigididesulfovibrio sp009783025
 18898	Frigoribacterium endophyticum
 18899	Frigoribacterium faeni
 18900	Frigoribacterium faeni_A
 18901	Frigoribacterium sp000878135
 18902	Frigoribacterium sp001421165
 18903	Frigoribacterium sp001422285
 18904	Frigoribacterium sp001423905
 18905	Frigoribacterium sp001424645
 18906	Frigoribacterium sp003751785
 18907	Frigoribacterium sp003755185
 18908	Frigoribacterium sp004364285
 18909	Frigoribacterium sp007954365
 18910	Frigoribacterium sp013248995
 18911	Frigoribacterium sp014842255
 18912	Frigoribacterium sp017833035
 18913	Frischella japonica
 18914	Frischella perrara
 18915	Frisingicoccus caecimuris
 18916	Frisingicoccus sp009929615
 18917	Frisingicoccus sp016298055
 18918	Frisingicoccus sp017391465
 18919	Frisingicoccus sp900549105
 18920	Frisingicoccus sp900753685
 18921	Frisingicoccus sp900757195
 18922	Frondihabitans australicus
 18923	Frondihabitans sp001423105
 18924	Frondihabitans sp001577365
 18925	Frondihabitans sp002074055
 18926	Frondihabitans sp003752365
 18927	Fructilactobacillus florum
 18928	Fructilactobacillus fructivorans
 18929	Fructilactobacillus lindneri
 18930	Fructilactobacillus sanfranciscensis
 18931	Fructobacillus durionis
 18932	Fructobacillus ficulneus
 18933	Fructobacillus fructosus
 18934	Fructobacillus pseudoficulneus
 18935	Fructobacillus sp001038455
 18936	Fructobacillus sp018437225
 18937	Fructobacillus sp018437235
 18938	Fructobacillus sp018437265
 18939	Fructobacillus sp018437275
 18940	Fructobacillus tropaeoli
 18941	FS08-3 sp000830175
 18942	FT1-004 sp016839445
 18943	FT1-020 sp016839425
 18944	FT1-020 sp016840695
 18945	FT1-020 sp016930515
 18946	FT1-020 sp019057355
 18947	Fuerstia marisgermanicae
 18948	Fuerstia sp014238335
 18949	Fukatsuia symbiotica
 18950	Fulvimarina endophytica
 18951	Fulvimarina manganoxydans
 18952	Fulvimarina pelagi
 18953	Fulvimonas soli
 18954	Fulvivirga aurantia
 18955	Fulvivirga imtechensis
 18956	Fulvivirga kasyanovii
 18957	Fulvivirga lutimaris
 18958	Fulvivirga sp001657315
 18959	Fulvivirga sp002338655
 18960	Fulvivirga sp007097395
 18961	Fulvivirga sp016757215
 18962	Fulvivirga sp016775155
 18963	Fulvivirga sp017068455
 18964	Fundicoccus ignavus
 18965	Fundidesulfovibrio putealis
 18966	Fundidesulfovibrio sp009773665
 18967	Fundidesulfovibrio sp013019105
 18968	Fundidesulfovibrio sp016208105
 18969	Furfurilactobacillus rossiae
 18970	Furfurilactobacillus rossiae_A
 18971	Furfurilactobacillus rossiae_B
 18972	Furfurilactobacillus siliginis
 18973	Furfurilactobacillus sp003482405
 18974	Fuscovulum blasticum
 18975	Fusibacter_A sp001748365
 18976	Fusibacter_A sp002452745
 18977	Fusibacter_A sp015352425
 18978	Fusibacter_C sp001897605
 18979	Fusibacter_C sp002412775
 18980	Fusibacter_C sp002441045
 18981	Fusibacter_C sp003482695
 18982	Fusibacter_C sp014859095
 18983	Fusibacter_C tunisiensis
 18984	Fusibacter paucivorans
 18985	Fusicatenibacter intestinigallinarum
 18986	Fusicatenibacter merdavium
 18987	Fusicatenibacter saccharivorans
 18988	Fusicatenibacter sp017887445
 18989	Fusicatenibacter sp900543115
 18990	Fusicatenibacter sp900772675
 18991	Fusobacterium_A mortiferum
 18992	Fusobacterium_A necrogenes
 18993	Fusobacterium animalis
 18994	Fusobacterium_A sp018205345
 18995	Fusobacterium_A sp019012925
 18996	Fusobacterium_A sp900015295
 18997	Fusobacterium_A sp900543175
 18998	Fusobacterium_A sp900549465
 18999	Fusobacterium_A sp900555485
 19000	Fusobacterium_A sp900555845
 19001	Fusobacterium_A sp900764925
 19002	Fusobacterium_A ulcerans
 19003	Fusobacterium_A ulcerans_A
 19004	Fusobacterium_A varium
 19005	Fusobacterium_A varium_A
 19006	Fusobacterium_B perfoetens
 19007	Fusobacterium_B sp010367435
 19008	Fusobacterium_B sp012843705
 19009	Fusobacterium_B sp900541465
 19010	Fusobacterium_B sp900542625
 19011	Fusobacterium_B sp900545035
 19012	Fusobacterium_B sp900554355
 19013	Fusobacterium_B sp900554885
 19014	Fusobacterium canifelinum
 19015	Fusobacterium_C gonidiaformans
 19016	Fusobacterium_C necrophorum
 19017	Fusobacterium hwasookii
 19018	Fusobacterium massiliense
 19019	Fusobacterium nucleatum
 19020	Fusobacterium nucleatum_D
 19021	Fusobacterium nucleatum_E
 19022	Fusobacterium nucleatum_J
 19023	Fusobacterium periodonticum
 19024	Fusobacterium periodonticum_B
 19025	Fusobacterium periodonticum_D
 19026	Fusobacterium polymorphum
 19027	Fusobacterium pseudoperiodonticum
 19028	Fusobacterium russii
 19029	Fusobacterium sp000235465
 19030	Fusobacterium sp018457305
 19031	Fusobacterium vincentii
 19032	FW021-bin31 sp004299085
 19033	FW021-bin31 sp004322015
 19034	FW021-bin43 sp004299665
 19035	FW300-bin19 sp004297825
 19036	FW305-bin1 sp004297305
 19037	FW602-bin16 sp004297765
 19038	FW602-bin19 sp004322375
 19039	FW602-bin19 sp016191715
 19040	FW602-bin19 sp016212665
 19041	FW602-bin22 sp004297775
 19042	G11 sp017614185
 19043	G11 sp017619295
 19044	G11 sp900103495
 19045	G192 sp019084075
 19046	G2M2-11 sp017168195
 19047	G519 sp011176615
 19048	G60ANME1 sp003194435
 19049	G713 sp011192175
 19050	Ga0074130 sp001464495
 19051	Ga0074137 sp001464715
 19052	Ga0074137 sp016713885
 19053	Ga0074137 sp016791465
 19054	Ga0074137 sp017302795
 19055	Ga0074139 sp001464795
 19056	Ga0074140 sp001464115
 19057	Ga0074140 sp016185065
 19058	Ga0077523 sp001464695
 19059	Ga0077526 sp001464765
 19060	Ga0077526 sp001464895
 19061	Ga0077526 sp016125475
 19062	Ga0077526 sp016713305
 19063	Ga0077527 sp001464815
 19064	Ga0077527 sp003820645
 19065	Ga0077527 sp903885665
 19066	Ga0077527 sp903933915
 19067	Ga0077529 sp001464525
 19068	Ga0077536 sp001464935
 19069	Ga0077536 sp009692365
 19070	Ga0077536 sp903866355
 19071	Ga0077539 sp001465015
 19072	Ga0077539 sp013298625
 19073	Ga0077539 sp016793325
 19074	Ga0077545 sp001464335
 19075	Ga0077545 sp003347645
 19076	Ga0077545 sp014191545
 19077	Ga0077546 sp001464165
 19078	Ga0077546 sp018062085
 19079	Ga0077548 sp001464215
 19080	Ga0077548 sp016713235
 19081	Ga0077548 sp018335895
 19082	Ga0077550 sp001464385
 19083	Ga0077550 sp016709225
 19084	Ga0077550 sp902826865
 19085	Ga0077553 sp001464575
 19086	Ga0077553 sp009697495
 19087	Ga0077553 sp016185425
 19088	Ga0077553 sp016789905
 19089	Ga0077553 sp016871055
 19090	Ga0077553 sp016871155
 19091	Ga0077554 sp001464585
 19092	Ga0077554 sp001464965
 19093	Ga0077554 sp005240065
 19094	Ga0077554 sp016191235
 19095	Ga0077555 sp001464655
 19096	Ga0077555 sp001464755
 19097	Ga0077555 sp001464855
 19098	Ga0077555 sp001464955
 19099	Ga0077555 sp900117415
 19100	Ga0077560 sp001464275
 19101	Ga0077560 sp017882545
 19102	Ga0077560 sp017882555
 19103	Ga0077560 sp017882585
 19104	Ga0077560 sp903896045
 19105	Ga6A1 sp017617315
 19106	Ga6A1 sp900102385
 19107	Gabonibacter massiliensis
 19108	Gabonibacter sp900543425
 19109	Gaetbulibacter saemankumensis
 19110	Gaiella occulta
 19111	Gaiella sp009694305
 19112	Gaiella sp013694685
 19113	Gaiella sp016870235
 19114	Galactobacter caseinivorans
 19115	Galactobacter valiniphilus
 19116	Galbibacter_A mesophilus
 19117	Galbibacter_A sp013391805
 19118	Galbibacter_B marinus
 19119	Galbitalea soli
 19120	Galbitalea sp017882805
 19121	Gallacutalibacter_A stercoravium
 19122	Gallacutalibacter pullicola
 19123	Gallaecimonas mangrovi
 19124	Gallaecimonas pentaromativorans
 19125	Gallaecimonas xiamenensis
 19126	Gallibacterium anatis
 19127	Gallibacterium salpingitidis
 19128	Gallibacterium sp000771875
 19129	Gallibacterium sp001678475
 19130	Gallibacteroides avistercoris
 19131	Gallibacteroides sp017467745
 19132	Galligastranaerophilus_A gallistercoris
 19133	Galligastranaerophilus_A intestinigallinarum
 19134	Galligastranaerophilus_A sp905234865
